	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	Labels
10	21.343525	0.0	0.0	5.7927823	5.598767	0.0	1.9812582	14.677438	4.7153206	22.760777	10.909603	0.0	0.35502696	4.3047676	0.0	0.0	4.003517	0.0	0.0	10.030966	0.0	0.0	4.230351	0.0	0.0	0.0	9.550814	4.1833687	0.0	0.0	2.0882971	0.0	7.496395	16.32988	0.0	0.0	8.736548	0.0	1.467821	0.0	19.206062	5.246301	0.0	2.205938	0.0	4.878325	11.9607315	0.0	21.350073	0.0	16.446966	1.677869	0.0	0.0	0.0	0.0	0.0	7.4957027	0.0	0.0	2.0323563	0.0	0.0	0.0	0.0	0.0	17.802256	0.0	0.0	7.640188	4.3652587	6.287016	0.0	6.110084	8.014691	4.4180775	0.0	6.640547	5.199848	0.0	9.013294	0.0	9.842879	0.0	0.0	0.0	0.0	0.0	9.929575	0.0	5.973742	0.0	0.0	2.648922	0.0	0.74374634	3.1668391	0.0	0.0	0.0	female
11	0.0	0.6431132	27.880505	33.873203	9.419281	0.0	8.179511	1.4332676	0.0	3.119294	0.0	0.0	28.43911	11.086176	0.0	2.9509027	3.565388	0.0	0.0	0.0	0.0	17.770676	5.667573	0.0	6.9263473	11.476889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.260197	0.0	0.8003137	9.002585	0.0	0.0	0.0	0.0	0.0	0.0	9.741141	0.0	0.0	9.124218	9.909115	0.0	0.0	0.0	10.83556	9.131554	0.0	0.0	0.0	8.325753	0.0	0.0	0.0	0.0	7.0983744	21.958818	0.0	0.0	0.07235576	10.608028	15.008104	0.0	35.35482	40.34325	10.082443	27.782488	0.0	19.662096	0.0	0.0	30.101788	0.0	0.0	0.0	26.463793	0.0	10.810863	0.0	0.0	0.0	0.0	4.115217	2.6573408	0.0	15.119034	9.857229	0.0	0.0	female
12	0.0	3.6064987	23.114332	0.694195	0.0	0.0	2.0736535	0.0	0.0	0.0	0.0	0.0	0.0	0.1661008	0.0	0.0	11.56267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.898223	0.0	10.850876	16.534039	0.0	0.0	0.0	0.0	5.544872	0.0	0.0	9.815	0.0	0.0	0.0	0.0	6.2742786	0.0	18.362288	0.0	0.0	8.290518	0.0	2.453529	0.0	6.3315206	0.0	9.340178	0.0	0.0	11.579968	15.543978	3.332663	11.3214035	0.0	9.491546	9.376447	0.0	0.0	3.7019289	0.0	0.0	7.370624	0.0	8.625038	7.6694508	11.537015	4.0530353	0.0	7.559572	1.9983599	0.0	1.5746225	5.0244875	12.642724	0.0	0.0	0.0	0.0	0.0	0.0	4.562898	0.0	6.556939	0.0	3.2313068	0.0	15.956811	0.0	0.69285387	11.081062	18.764687	0.0	0.0	6.188447	female
13	8.021889	1.3921285	30.132421	11.82013	0.0	0.0	0.0	7.768927	0.0	5.0321016	5.1839867	0.0	14.90396	35.22011	0.0	4.213775	0.0	0.0	2.8261437	0.0	0.0	3.7269332	12.237418	0.0	0.0	7.0833955	0.0	10.221642	4.76729	0.0	0.0	0.0	8.345665	0.0	0.0	0.0	0.0	0.0	0.43646488	0.0	0.0	7.9060116	1.7593575	0.0	0.0	1.9133387	11.605943	0.0	15.986475	0.0	0.0	3.2308187	0.0	0.0	0.0	0.0	5.608179	0.0	0.0	0.0	0.0	9.045099	6.815951	0.0	0.0	0.0	5.990681	6.4018393	0.0	2.9429984	0.0	15.73911	0.0	0.0	13.5531645	26.115112	1.6444992	12.739845	0.0	19.0901	16.548122	0.0	30.410631	0.0	0.0	0.0	12.3145275	0.0	2.3441741	0.0	0.0	0.0	1.0598298	1.5158386	0.0	2.646782	0.09930392	9.934296	0.0	0.0	female
14	10.6062155	0.0	20.653467	22.522852	3.5998056	0.0	0.0	26.868797	0.0	0.0	0.0	0.0	20.801815	4.3909907	0.0	0.0	1.1489496	0.0	0.0	9.154836	0.0	14.914824	6.8526983	0.0	0.0	6.168329	0.0	3.108482	0.0	0.0	0.0	0.0	2.4729943	0.0	0.0	0.0	0.0	0.0	11.393093	0.0	28.330843	1.1377314	0.0	0.0	0.0	0.0	0.0	0.0	20.847467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.146982	5.5945826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.528175	18.45749	0.0	4.5727077	10.393072	28.30159	1.0682666	0.0	18.167011	7.093525	0.0	12.087307	11.445496	3.7128117	0.5485533	0.0	34.36178	0.0	0.0	0.0	0.0	0.0	27.51674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.653866	0.0	0.0	female
15	0.0	0.0	9.815493	33.90569	0.0	0.0	0.0	4.4287376	0.0	10.571812	12.222506	0.0	18.447374	2.459316	0.0	5.3237443	8.855162	0.0	7.0574713	1.7873287	0.0	14.249348	5.2467823	0.0	9.912384	5.685438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52474797	0.0	0.0	0.0	6.4918604	0.0	3.7519429	0.0	0.0	0.0	0.0	0.0	8.149108	0.0	0.10517953	2.187744	1.1389627	0.0	0.0	0.0	1.9491246	12.827075	0.10629931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.026342	0.12878384	0.0	0.401279	0.0	13.398764	0.0	0.0	4.9680233	32.985626	10.163563	11.802984	0.0	6.594026	4.454819	0.0	23.934433	0.0	0.0	0.0	18.03853	0.0	5.0416775	0.0	0.0	0.0	0.0	9.496244	0.0	0.0	3.4110148	12.487127	0.0	10.46296	female
16	0.0	0.0	11.926979	20.550732	0.0	0.0	0.0	7.337996	0.0	4.095113	10.297233	0.0	16.675745	5.6944118	0.0	10.774437	8.747086	0.0	0.0	0.0	0.0	10.740389	8.543426	0.0	12.817243	4.63494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9157746	0.0	4.034451	0.0	5.824484	3.1527696	0.0	0.0	0.0	0.0	4.535527	0.0	0.0	1.5507326	0.0	0.0	0.0	0.0	2.0450652	11.482327	0.0	0.0	0.0	3.7296443	0.0	0.0	0.0	0.0	23.875221	4.9007745	0.0	5.9170985	0.0	8.132338	0.0	0.0	0.0	34.06434	14.870034	18.005169	0.0	14.14178	3.1739495	0.0	23.998436	0.0	0.0	0.0	27.16076	0.0	0.0	0.0	0.0	0.0	0.0	12.828825	0.0	0.0	2.1520214	14.160295	0.0	14.215978	female
17	0.0	1.7429934	40.337296	14.212419	0.0	0.0	0.0	12.78262	0.0	0.0	0.0	0.0	7.53172	5.01217	0.0	0.0	6.9217205	0.0	0.0	0.0	0.0	17.402971	2.0742462	0.0	11.763404	11.609697	0.0	4.548298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.061212	0.0	8.162853	6.148855	0.0	0.0	0.0	0.0	0.0	0.0	4.8580904	0.0	0.0	0.0	0.0	0.0	0.0	7.452073	5.009559	6.8569646	12.509555	0.0	0.0	0.8830774	0.0	0.0	0.0	0.0	4.89129	32.648865	0.0	7.530972	1.2444746	22.852133	10.804715	0.0	22.756395	16.039291	3.6069057	11.829713	12.089457	22.8838	0.0	0.0	21.677942	0.0	0.0	0.0	20.221552	0.0	12.774722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.034424	0.0	0.0	female
18	1.5883889	9.912897	28.783634	0.0	0.0	0.0	0.0	30.607277	0.0	0.0	0.0	0.0	3.0357416	24.61958	0.0	16.332834	7.4727306	0.0	0.0	0.0	0.0	10.851138	10.676519	0.0	0.0	3.2764533	0.0	0.0	9.268815	0.0	0.0	0.0	7.690212	0.0	0.0	0.0	0.0	0.0	9.693634	0.0	0.0	0.0	0.0	13.009862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8922448	0.0	0.0	2.0795836	16.129498	3.3580987	10.674204	0.0	0.0	0.0	19.963268	10.2643585	0.0	0.0	0.0	7.495657	33.7973	0.0	0.10537112	3.38544	13.419003	4.7937064	0.0	4.103677	8.233361	22.964895	17.16288	0.0	35.490574	1.0295573	0.0	18.702053	0.0	0.0	0.0	18.569685	0.0	4.069457	0.0	0.0	0.0	0.0	0.0	5.9091063	0.0	2.0789227	12.052708	0.0	4.5100718	female
19	14.574674	6.156667	29.19642	5.691685	4.7740827	0.0	13.136333	0.9727593	0.0	7.4836874	0.0	0.0	17.639801	27.732239	0.0	0.4443068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.392801	2.478034	2.530794	10.9175625	0.0	0.0	0.0	12.894839	0.0	0.0	0.0	0.0	0.0	10.492306	0.0	3.132886	12.040204	0.0	3.5307608	0.0	13.243902	16.757193	0.0	32.653378	0.0	0.0	9.311144	5.5585704	0.0	0.0	0.0	9.667282	0.0	0.0	0.0	0.0	10.148542	0.0	0.0	0.0	0.0	0.0	11.797887	0.0	9.360735	7.6675677	0.0	5.385429	0.0	29.903664	25.01983	3.4856453	28.069056	22.339542	13.943966	0.0	0.0	17.065477	0.0	0.0	0.0	12.439418	0.0	12.647623	0.0	0.0	0.0	0.0	0.0	19.667562	4.9315495	17.76626	0.0	0.0	0.0	female
20	0.0	0.24684887	0.0	17.914091	6.0620565	0.0	1.2070997	17.810282	0.0	0.0	0.0	0.0	7.2010326	0.0	0.0	0.0	13.519434	0.0	0.0	0.0	0.0	12.368714	10.777504	0.0	0.0	9.394907	0.0	1.97543	0.0	0.0	0.0	0.0	9.392842	8.808347	0.0	0.0	8.750384	0.0	10.729256	0.0	2.543908	0.0	0.0	17.611698	0.0	0.0	0.0	0.0	0.0	7.0745745	0.0	2.838186	9.751372	0.0	0.0	0.020760503	0.0	27.416367	15.003268	0.0	0.0	4.061018	0.0	0.0	0.0	0.0	5.436754	14.332847	0.0	0.0	16.196722	17.727596	11.759169	0.0	4.0694504	2.4087238	14.042031	6.931197	0.96384215	9.44353	0.0	0.0	0.29470727	0.0	0.0	0.0	1.5627822	0.0	10.776289	0.0	0.0	0.0	1.2956194	0.0	1.0325903	1.5054036	0.8086677	0.0	0.0	19.249546	female
21	0.0	0.0	8.487701	11.141733	7.447209	0.0	13.424325	0.0	0.0	6.1446404	0.0	0.0	16.176609	3.4917607	0.0	0.28192344	5.3657975	0.0	0.0	0.0	0.0	1.3695421	6.448621	0.0	3.9890654	8.727968	0.0	0.0	0.68314946	0.0	0.0	0.0	10.699009	1.4608347	0.0	0.0	2.3691607	0.0	13.502542	0.0	0.0	11.922886	0.0	0.0	0.0	0.0	0.24542195	0.0	9.375396	0.0	0.0	12.2667465	11.662022	0.0	0.0	0.0	6.22996	7.801523	4.813362	0.0	0.0	8.147561	0.0	0.0	0.0	0.0	4.380702	1.076083	0.0	3.089663	4.0874577	6.5550385	11.42624	0.0	18.279564	16.412807	6.6855845	18.760273	0.10299562	5.1921916	0.0	0.0	6.316102	0.0	0.0	0.0	12.247242	0.0	9.246703	0.0	0.0	0.0	0.0	0.0	8.593174	0.0	15.505517	0.0	0.0	8.389446	female
22	9.035379	0.0	18.08307	13.939717	13.775065	0.0	0.0	36.608818	13.385052	0.0	0.0	0.0	1.1244004	0.0	0.0	7.2260046	9.987656	0.0	0.0	0.0	0.0	10.805462	10.154596	0.0	9.461579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.090004	2.784557	0.0	0.0	0.0	0.0	20.140162	0.0	9.138768	0.06351071	2.960355	4.0514264	0.0	0.0	0.0	0.0	11.548403	0.0	0.0	16.316717	0.0	0.0	0.0	0.0	0.0	19.513155	9.366676	0.0	0.0	4.8637695	0.0	0.0	0.0	0.0	23.941006	12.607377	0.0	1.402284	0.0	16.316671	4.917186	0.0	12.940335	0.0	29.429472	14.234186	8.356538	3.5525358	0.0	0.0	17.833824	0.0	0.0	0.0	0.0	0.0	13.15712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.863942	female
23	10.790313	22.98813	0.0	0.7541871	3.7704096	0.0	3.910887	5.6145205	0.0	4.3871083	0.0	0.0	16.653963	36.666622	0.0	4.565566	0.0	0.0	0.0	0.0	0.0	0.0	13.769791	0.0	0.0	21.042826	3.1596735	9.9322605	0.0	0.0	0.0	0.0	0.17869279	11.882784	0.0	0.0	6.227876	0.0	1.7167655	0.0	7.199242	0.0	0.0	10.95609	0.0	0.0	0.0	0.0	0.0	5.9036303	2.6897242	1.4363705	0.0	16.595861	0.0	11.866194	0.0	3.9318986	0.0	0.0	14.0765	6.0288143	0.0	0.0	0.0	0.0	0.0	13.929895	0.0	0.0	33.01949	0.0	13.238207	0.7918473	0.17630796	10.090307	0.0	4.414601	8.861585	22.605282	5.5452414	0.0	0.0	0.0	0.0	0.0	7.675774	0.0	18.195166	0.0	0.0	0.0	12.395141	8.385973	7.49076	0.0	13.860273	0.71893454	0.0	13.229655	female
24	0.0	0.0	41.694115	4.035259	0.0	0.0	0.0	7.087667	0.0	2.2047265	0.0	0.0	0.0	4.4001355	0.0	0.0	15.647681	0.0	4.5094457	0.22976491	0.0	0.0	0.0	0.0	17.909702	3.0863733	0.0	10.49073	10.57788	0.0	0.0	0.0	5.5487437	0.0	0.0	0.0	0.0	0.0	2.9237232	0.0	0.0	6.193644	6.17177	3.33079	0.0	6.3174562	16.774818	0.0	14.359444	0.0	0.0	3.7803853	0.0	0.0	0.0	1.6048411	16.274117	0.0	4.1031303	0.0	0.0	18.18037	4.004597	0.0	0.0	0.0	13.394092	6.206388	0.0	7.765177	0.0	16.392406	0.88752294	0.0	13.863751	10.551136	10.726343	8.239045	0.0	15.273826	0.0	0.0	13.168604	0.23586515	0.0	0.0	11.333329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.281334	11.177037	0.0	0.0	0.0	female
25	0.0	1.8537004	12.834513	22.97104	20.870749	0.0	0.87042826	19.811108	11.912928	0.0	0.0	0.0	1.3121078	0.0	0.0	6.8217583	11.301558	0.0	0.0	0.0	0.0	7.484436	0.0	0.0	25.29339	6.1182194	0.0	0.0	0.0	0.0	0.0	0.0	12.80321	0.17818049	0.0	0.0	7.1265397	0.0	20.998877	0.0	4.092044	0.0	0.0	1.8873007	0.0	0.0	0.0	0.0	10.450708	0.0	0.0	18.374626	14.155266	0.0	0.0	0.0	2.6504788	19.519703	10.457152	0.0	0.0	6.345711	0.0	0.0	0.0	0.0	9.739685	10.070206	0.0	2.2788718	0.0	3.9824836	10.87632	0.0	15.940147	12.549535	30.87911	19.559193	11.092896	5.1872067	0.0	0.0	4.774658	0.0	0.0	0.0	0.0	0.0	3.00598	0.0	0.0	0.0	0.0	0.0	7.257265	0.0	8.663765	4.0589767	0.0	11.471083	female
26	0.0	0.49962878	12.331081	23.606846	20.90005	0.0	0.60289294	19.303034	11.957933	0.0	0.0	0.0	0.33191928	0.0	0.0	4.4256234	12.607314	0.0	0.0	0.0	0.0	7.445718	0.0	0.0	25.195747	5.336145	0.0	0.0	0.0	0.0	0.0	0.0	12.21097	1.0034721	0.0	0.0	9.151785	0.0	19.275366	0.0	4.564286	0.0	0.0	0.31476647	0.0	0.0	0.0	0.0	9.460648	0.0	0.0	18.905518	14.937312	0.0	0.0	0.0	1.3599172	18.804996	11.081093	0.0	0.0	6.5494733	0.0	0.0	0.0	0.0	10.367307	8.826929	0.0	1.8299112	0.0	4.2882257	11.236928	0.0	18.163544	9.232152	29.413195	17.692404	11.710303	2.968769	0.0	0.0	3.6250947	0.0	0.0	0.0	0.0	0.0	3.3789456	0.0	0.0	0.0	0.0	0.0	5.152487	0.0	9.555441	3.5713162	0.0	9.56304	female
27	0.0	0.0	0.0	6.7908854	2.2490737	0.0	3.31533	3.360155	10.257944	17.407856	12.043741	0.0	4.456393	4.8223734	0.0	0.0	13.481988	0.0	0.0	6.7665524	0.0	0.0	9.41925	0.0	0.0	0.88300145	3.719509	4.1502485	3.0141127	0.0	0.0	0.0	9.917792	10.971448	0.0	0.0	8.614851	0.0	3.3256464	0.0	5.0943766	3.0306063	2.250135	11.476269	0.0	0.0	8.751138	0.0	10.301317	0.10322032	13.962804	4.5762744	5.12718	0.0	0.0	0.0	0.0	11.944817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.750107	0.0	0.0	5.30777	0.0	14.115267	0.0	0.0	0.0	9.41828	0.0	0.8115635	0.0	0.0	8.286585	4.278018	3.135436	5.3015656	0.0	0.0	7.8550925	0.0	2.383815	0.0	0.0	0.0	0.0	1.787781	0.0	0.0	10.897519	0.0	0.0	12.693348	female
28	0.0	0.0	22.291306	34.54142	10.398974	0.0	6.092318	8.21246	0.0	8.125827	0.0	0.0	36.201706	12.391579	0.0	6.6198735	0.0	0.0	0.0	0.0	0.0	18.509804	10.13863	0.0	0.0	9.52225	0.0	0.0	0.0	0.0	0.0	0.0	3.7104616	0.0	0.0	0.0	0.0	0.0	15.250963	0.0	11.791139	7.0159497	0.0	0.0	0.0	0.0	0.0	0.0	17.313438	0.0	0.0	8.214353	3.3671563	0.0	0.0	0.0	1.9669743	8.272235	0.0	0.0	0.0	2.7490132	0.0	0.0	0.0	0.0	13.901143	14.883979	0.0	1.1428715	0.0	12.1340275	9.793948	0.0	34.431908	32.844566	4.9466577	24.800463	0.0	9.850079	2.8481042	0.0	37.34054	0.0	0.0	0.0	13.086207	0.0	18.882128	0.0	0.0	0.0	0.0	5.3708396	0.0	0.0	12.545689	8.683966	0.0	0.0	female
